id;name;acronym;state
1028;INSTITUTO SUPERIOR DE EDUCAÇÃO ORÍGENES LESSA;ISEOL;SP
1029;FACULDADE METROPOLITANA DA GRANDE FORTALEZA;FAMETRO;CE
1030;FACULDADE SINERGIA;SINERGIA;SC
1031;FACULDADE ESTÁCIO DE SÁ DE JUIZ DE FORA;FESJF;MG
1032;FACULDADE AVANTIS;AVANTIS;SC
1033;FACULDADE DE MEDICINA NOVA ESPERANÇA;FAMENE;PB
1034;INSTITUTO CUIABÁ DE ENSINO E CULTURA;ICEC;MT
1035;INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL;ISEED;MG
1036;SEMINÁRIO ADVENTISTA LATINO-AMERICANO DE TEOLOGIA;SALT;BA
1037;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;FACISAS;MT
1038;FACULDADE DE CIÊNCIAS E LETRAS;ACADEMIA DE ENSINO;SP
1039;INSTITUTO SUPERIOR DE EDUCAÇÃO DE PESQUEIRA;ISEP;PE
1040;FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS;FASCIG;MG
1041;INSTITUTO SANTO TOMÁS DE AQUINO;ISTA;MG
1042;FACULDADE DE ROLIM DE MOURA;FAROL;RO
1043;FACULDADE DE CAMPINA GRANDE;FAC-CG;PB
1044;INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA;ISECAMP;SP
1045;FACULDADE DE PEDAGOGIA E FORMAÇÃO DE NORMALISTAS DE ARAGUAÍNA;ITPAC;TO
1046;INSTITUTO SUPERIOR DE EDUCAÇÃO DE FLORESTA;ISEF;PE
1047;FACULDADE JAGUARIAÍVA;FAJAR;PR
1048;FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS;FCT;BA
1049;FACULDADE CIDADE LUZ;FACILUZ;SP
1050;FACULDADE SUDAMÉRICA;SUDAMÉRICA;MG
1051;FACULDADE VALE DO SALGADO;FVS;CE
1052;INSTITUTO DE ESTUDOS SUPERIORES DO MARANHÃO;IESMA;MA
1053;FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA;FENA;MS
1054;FACULDADE METROPOLITANA;UNNESA;RO
1055;FACULDADE DE CIÊNCIAS EMPRESARIAIS;FACEMP;BA
1056;FACULDADE DE TEOLOGIA E CIÊNCIAS HUMANAS;FATECH;AP
1057;FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL;IEVAL;AC
1058;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO;ISE-PADRAO;GO
1059;FACULDADE REGIONAL DA BAHIA;FARB;BA
1060;FACULDADE DE CIÊNCIAS MÉDICAS DA PARAÍBA;FCM-PB;PB
1061;FACULDADE CENECISTA DE NOVA PETRÓPOLIS;FACENP;RS
1062;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;IESFI;PR
1063;INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER;ISEPS;RJ
1064;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE MANHUAÇU;FACULDADES DOCTUM;MG
1065;FACULDADE KURIOS;FAK;CE
1066;INSTITUTO SUPERIOR DE TEOLOGIA APLICADA;INTA;CE
1067;INSTITUTO DE FILOSOFIA E DE TEOLOGIA PAULO VI;IFITEPS;RJ
1068;FACULDADE MAX PLANCK;AESI;SP
1069;FACULDADE CALAFIORI;CALAFIORI;MG
1070;ESCOLA DE DIREITO DO RIO DE JANEIRO;DIREITO RIO;RJ
1071;ESCOLA DE DIREITO DE SÃO PAULO;DIREITO GV;SP
1072;ESCOLA DE ECONOMIA DE SÃO PAULO;EESP;SP
1073;FACULDADE FAPAN;FAPAN;SP
1074;FACULDADE DE CIÊNCIAS, EDUCAÇÃO E TEOLOGIA DO NORTE DO BRASIL;FACETEN;RR
1075;FACULDADE DA IGREJA MINISTÉRIO FAMA;FAIFA;GO
1076;FACULDADE CATÓLICA RAINHA DO SERTÃO;FCRS;CE
1077;FACULDADE SÃO MARCOS;FASAMAR;TO
1078;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE LOURDES;FNSL;BA
1079;FACULDADE TEOLÓGICA BATISTA DO PARANÁ;FTBP;PR
1080;FACULDADE INFÓRIUM DE TECNOLOGIA;FIT;MG
1081;FACULDADE DE PALMAS;FAPAL;TO
1082;INSTITUTO SUPERIOR DE EDUCAÇÃO BERLAAR;IBERLAAR;MG
1083;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA;ISAT;RJ
1084;FACULDADE SÃO TOMÁS DE AQUINO;FACESTA;AL
1085;INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA;ISESA;PR
1086;FACULDADE SANT'ANA;IESSA;PR
1087;INSTITUTO SUPERIOR DE EDUCAÇÃO EUGÊNIO GOMES;ISEGO;BA
1088;FACULDADE FOZ DO IGUAÇU;FAFIG;PR
1089;FACULDADE CAMPO GRANDE;FCG;MS
1090;INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR;IBHES;MG
1091;FACULDADE METROPOLITANA DE BLUMENAU;FAMEBLU;SC
1092;INSTITUTO PAULISTA DE ENSINO;FIPEN;SP
1093;RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA;RATIO;CE
1094;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ;CUFSA;SP
1095;FACULDADE CENECISTA NOSSA SENHORA DOS ANJOS;FACENSA;RS
1096;FACULDADE SALESIANA DOM BOSCO;FSDB;AM
1097;INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE SION;ISE - SION;PR
1098;FACULDADE DO MARANHÃO;FACAM-MA;MA
1099;INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI;ISEI;RS
1100;FACULDADE MONTEIRO LOBATO;FATO;RS
1101;FACULDADE VALE DO GORUTUBA;FAVAG;MG
1102;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GUARATUBA;ISEPE;PR
1103;FACULDADE DE TUPI PAULISTA;CESTUPI;SP
1104;FACULDADE SETE DE SETEMBRO;FASETE;BA
1105;FACULDADE VICTOR HUGO;FVH;MG
1106;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE BELO HORIZONTE;FACISABH;MG
1107;FACULDADE TEOLÓGICA BATISTA EQUATORIAL;FATEBE;PA
1108;FACULDADE DE FORTALEZA;FAFOR;CE
1109;FACULDADE DO SUDESTE MINEIRO;FACSUM;MG
1110;FACULDADE DO RECIFE;FAREC;PE
1111;FACULDADE DA CIDADE DE MACEIÓ;FACIMA;AL
1112;FACULDADE DO ESPÍRITO SANTO;FACES;ES
1113;FACULDADE UNIÃO AMERICANA;UNIÃO AMERICANA;RN
1114;FACULDADE CHAFIC;CHAFIC;SP
1115;FACULDADE DIADEMA;FAD;SP
1116;FACULDADE DE COMUNICAÇÃO PITÁGORAS UNIDADE GUARAPARI;PIT GUARAPARI;ES
1117;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA;FAEX;MG
1118;FACULDADE PITÁGORAS DE IPATINGA;FPI;MG
1119;FACULDADE DE DIREITO SANTO AGOSTINHO;FADISA;MG
1120;FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS;METROCAMP;SP
1121;ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA;ESTEF;RS
1122;FACULDADE DE DIREITO DE SANTA MARIA;FADISMA;RS
1123;FACULDADE FIDELIS;FF;PR
1124;FACULDADE GEREMÁRIO DANTAS;SFNSC;RJ
1125;FACULDADE DE CIÊNCIAS JURÍDICAS PROFESSOR ALBERTO DEODATO;FCJPAD;MG
1126;FACULDADE LUTERANA RUI BARBOSA;FALURB;PR
1127;FACULDADE DO DESCOBRIMENTO;FACDESCO;BA
1128;ESCOLA SUPERIOR DE EDUCAÇÃO CORPORATIVA;ESEC;SC
1129;INSTITUTO SUPERIOR DE EDUCAÇÃO ATENEU;ISEAT;ES
1130;FACULDADE ATENEU;FATE;ES
1131;FACULDADE UNIÃO BANDEIRANTE;FACULDADE UNIBAN;SC
1132;FACULDADE ITEANA DE BOTUCATU;FITB;SP
1133;FACULDADE CÂNDIDO RONDON - FCR;FCR;MT
1134;FACULDADE CORPORATIVA CESPI;FACESPI;SP
1135;INSTITUTO SUPERIOR MENDES DE ALMEIDA;IMA;RJ
1136;FACULDADE MONTES BELOS;FMB;GO
1137;FACULDADE DA ALDEIA DE CARAPICUÍBA;FALC;SP
1138;INSTITUTO SUPERIOR DE EDUCAÇÃO CERES;ISE-CERES;SP
1139;FACULDADE DA AMAZÔNIA OCIDENTAL;FAAO;AC
1140;INSTITUTO SUPERIOR DE FILOSOFIA BERTHIER;IFIBE;RS
1141;ESCOLA SUPERIOR MADRE CELESTE;ESMAC;PA
1142;FACULDADE ESPÍRITO SANTENSE DE CIÊNCIAS JURÍDICAS;PIO XII - DIR;ES
1143;FACULDADE DE CIÊNCIAS MÉDICAS DE CAMPINA GRANDE;FCM;PB
1144;FACULDADE CATÓLICA DO TOCANTINS;FACTO;TO
1145;FACULDADE DE SISTEMAS DE INFORMAÇÃO DE PARAÍSO DO TOCANTINS;FSIP;TO
1146;FACULDADE DE ODONTOLOGIA SÃO LEOPOLDO MANDIC;SLMANDIC;SP
1147;INSTITUTO DE ENSINO SUPERIOR SANTO ANTÔNIO;INESA;SC
1148;Faculdade Estácio do Amapá - Estácio FAMAP;FAMAP;AP
1149;FACULDADE MERIDIONAL;IMED;RS
1150;FACULDADE INTEGRADA DO BRASIL;FAIBRA;PI
1151;FACULDADE DE FILOSOFIA E TEOLOGIA PAULO VI;FFTP;SP
1152;FACULDADE DE CAMPO VERDE;FCV;MT
1153;FACULDADE FUCAPE;FUCAPE;ES
1154;INSTITUTO SUPERIOR DE EDUCAÇÃO DE CAMPO VERDE;ISE - CAMPO VERDE;MT
1155;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE SANTOS;ESAMC SANTOS;SP
1156;FACULDADE ASCES;ASCES;PE
1157;FACULDADE PARANAENSE;FAPAR;PR
1158;FACULDADE DE CIÊNCIA E TECNOLOGIA DE MONTES CLAROS;FACIT;MG
1159;FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE CAMPOS GERAIS;FACICA;MG
1160;FACULDADE ESTÁCIO MONTESSORI DE IBIÚNA;FMI;SP
1161;FACULDADE DE CIÊNCIAS CONTÁBEIS LUIZ MENDES;LUMEN FACULDADES;PB
1162;FACULDADE TÁHIRIH;FT;AM
1163;FACULDADE PITÁGORAS DE TEIXEIRA DE FREITAS;PIT TEIXEIRA;BA
1164;FACULDADE CIDADE DE JOÃO PINHEIRO;FCJP;MG
1165;FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO;PIO XII - BIO;ES
1166;FACULDADE JOÃO CALVINO;FJC;BA
1167;INSTITUTO EDUCACIONAL DE CASTRO;INEC;PR
1168;FACULDADES INTEGRADAS IPIRANGA;FAINTIPI;PA
1169;FACULDADE DE ADMINISTRAÇÃO DE CHAPADÃO DO SUL;FACHASUL;MS
1170;FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ;FEAPA;PA
1171;FACULDADE CBES;CBES;PR
1172;FACULDADE JOANA D'ARC;FJD;SP
1173;FACULDADE DE DIREITO PROFESSOR DAMÁSIO DE JESUS;FDDJ;SP
1174;FACUDADE IEDUCARE - FIED;FIED;CE
1175;INSTITUTO TEOLÓGICO FRANCISCANO;ITF;RJ
1176;INSTITUTO SALVADOR DE ENSINO E CULTURA;ISEC;BA
1177;FACULDADE MARIA MILZA;FAMAM;BA
1178;FACULDADE DE INTEGRAÇÃO DO ENSINO SUPERIOR DO CONE SUL;FISUL;RS
1179;FACULDADE PROCESSUS;PFD;DF
1180;FACULDADE CATÓLICA DE FORTALEZA;FCF;CE
1181;INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP;ISCECAP;DF
1182;FACULDADE ESTÁCIO DE SÁ DE GOIÁS;FESGO;GO
1183;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO;ISA;MG
1184;FACULDADE DE DIREITO UNIDADE GUARAPARI;FADIG;ES
1185;INSTITUTO NATALENSE DE EDUCAÇÃO SUPERIOR;INAES;RN
1186;INSTITUTO SUPERIOR DE EDUCAÇÃO DO SUL DO PIAUÍ;ISESPI;PI
1187;INSTITUTO SUPERIOR DE EDUCAÇÃO DE IGUAPE;ISE IGUAPE;SP
1188;FACULDADE DO SUDESTE GOIANO;FASUG;GO
1189;FACULDADE RORAIMENSE DE ENSINO SUPERIOR;FARES;RR
1190;FACULDADE VENDA NOVA DO IMIGRANTE;FAVENI;ES
1191;FACULDADE EVANGÉLICA DO MEIO NORTE;FAEME;MA
1192;FACULDADE DE TEOLOGIA, FILOSOFIA E CIÊNCIAS HUMANAS GAMALIEL;FATEFIG;PA
1193;FACULDADE PAULISTA DE EDUCAÇÃO E COMUNICAÇÃO;FAPEC;SP
1194;INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE;INCISA;MG
1195;FACULDADE DE EDUCAÇÃO SANTA TEREZINHA;FEST;MA
1196;FIAM-FAAM - CENTRO UNIVERSITÁRIO;UNIFIAM-FAAM;SP
1197;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE PENEDO;FCSAP;AL
1198;FACULDADE DE ENSINO SUPERIOR DA CIDADE DE FEIRA DE SANTANA;FAESF/UNEF;BA
1199;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;PB
1200;ABEU - CENTRO UNIVERSITÁRIO;UNIABEU;RJ
1201;INSTITUTO DE ENSINO SUPERIOR DE OLINDA;IESO;PE
1202;FACULDADE ZACARIAS DE GÓES;FAZAG;BA
1203;FACULDADE DE TECNOLOGIA FAESA;CET-FAESA;ES
1204;FACULDADE REDENTOR;FACREDENTOR;RJ
1205;FACULDADE TEOLÓGICA SUL AMERICANA;FTSA;PR
1206;FACULDADES INTEGRADAS SOARES DE OLIVEIRA;FISO;SP
1207;FACULDADES PITÁGORAS UNIDADE GUARAPARI;FIPAG;ES
1208;INSTITUTO SUPERIOR DE MÚSICA DE SÃO LEOPOLDO;ISM;RS
1209;INSTITUTO SUPERIOR DE EDUCAÇÃO PAULO MARTINS;ISPAM;DF
1210;FACULDADE SÃO SALVADOR;FSS;BA
1211;ESCOLA BRASILEIRA DE ECONOMIA E FINANÇAS;EBEF;RJ
1212;FACULDADE DE JUAZEIRO DO NORTE;FJN;CE
1213;FACULDADE TEOLÓGICA BATISTA ANA WOLLERMAN;FTBAW;MS
1214;FACULDADE PENSAR;FP;BA
1215;INSTITUTO SUPERIOR DE EDUCAÇÃO DE TUPI PAULISTA;ISETP;SP
1216;Faculdade Meta;FAMETA;AC
1217;FACULDADE SANTO ANTÔNIO DE PÁDUA;FASAP;RJ
1218;FACULDADE SÃO BENTO DO RIO DE JANEIRO;FSB/RJ;RJ
1219;FACULDADE DE DIREITO DE ITABIRA;FDI;MG
1220;FACULDADE DE AMPÉRE;FAMPER;PR
1221;FACULDADE DO LITORAL PARANAENSE;FLP;PR
1222;FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DO VALE DO JURUENA;AJES;MT
1223;FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA;UNISULBAHIA;BA
1224;FACULDADE DINÂMICA DO VALE DO PIRANGA;FADIP;MG
1225;FACULDADE DE TECNOLOGIA SENAI CONCÓRDIA;CET CONCÓRDIA;SC
1226;FACULDADE SÃO VICENTE;FASVIPA;AL
1227;FACULDADE UNIDA DE VITÓRIA;FACULDADE UNIDA;ES
1228;FACULDADE PHÊNIX DE CIÊNCIAS HUMANAS E SOCIAIS DO BRASIL;PHENIX;GO
1229;INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU;ISESJT;PI
1230;FACULDADE DOM ALBERTO;FDA;RS
1231;FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA;INESP;SP
1232;ESCOLA SUPERIOR DE ADMINISTRAÇÃO DE EMPRESAS;INEA;SP
1233;UNIPB - FACULDADE UNIDA DA PARAÍBA;UNIPB;PB
1234;INSTITUTO TECNOLÓGICO DE CARATINGA;ITC;MG
1235;FACULDADE CATÓLICA DOM ORIONE;FACDO;TO
1236;INSTITUTO SUPERIOR DE EDUCAÇÃO VERA CRUZ;ISE VERA CRUZ;SP
1237;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;PA
1238;FACULDADE DE TECNOLOGIA SENAI LUZERNA;SENAI LUZERNA;SC
1239;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;SC
1240;FACULDADE DO SERTÃO;UESSBA;BA
1241;FACULDADE DE CIÊNCIAS GERENCIAIS DE SÃO GOTARDO;CESG;MG
1242;FACULDADE EMPRESARIAL DE CHAPECÓ;FAEM;SC
1243;FACULDADE UNIDA DE CAMPINAS;FACUNICAMPS;GO
1244;CENTRO DE ENSINO SUPERIOR DE ILHÉUS;CESUPI;BA
1245;Centro Universitário UNIFAFIBE;FAFIBE;SP
1246;FACULDADES INTEGRADAS DESEMBARGADOR SÁVIO BRANDÃO - FAUSB;FAUSB;MT
1247;FACULDADE DE INFORMÁTICA DE OURO PRETO DO OESTE;FIOURO;RO
1248;FACULDADE DE TECNOLOGIA DO NORDESTE;FATENE;CE
1249;FACULDADES PEQUENO PRÍNCIPE;FPP;PR
1250;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;FCAE;MT
1251;FACULDADE UNIÃO;FACULDADE UNIÃO;SP
1252;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;MT
1253;FACULDADE SÃO FRANCISCO DE ASSIS;FASFA;MT
1254;FANEESP - FACULDADE NACIONAL DE EDUCAÇÃO E ENSINO SUPERIOR DO PARANÁ;FANEESP;PR
1255;FACULDADE CCAA;FAC CCAA;RJ
1256;FACULDADE MODELO;FACIMOD;PR
1257;FACULDADES ITECNE DE CASCAVEL;ITECNE;PR
1258;FACULDADE PAULUS DE TECNOLOGIA E COMUNICAÇÃO;FAPCOM;SP
1259;FACULDADE SÃO SEBASTIÃO;FASS;SP
1260;FACULDADE IDC;IDC;RS
1261;FACULDADE NOSSA SENHORA DE FÁTIMA;FACULDADE FÁTIMA;RS
1262;FACULDADE EVANGÉLICA DO PIAUI;FAEPI;PI
1263;FACULDADE DOM BOSCO DE GOIOERÊ;DOM BOSCO GOIOERÊ;PR
1264;INSTITUTO SUPERIOR DE EDUCAÇÃO PROGRAMUS;ISEPRO;PI
1265;FACULDADE MAURÍCIO DE NASSAU;FMN;PE
1266;FACULDADE SUL DA AMÉRICA;SULDAMÉRICA;GO
1267;FACULDADE METODISTA DE TEOLOGIA E CIÊNCIAS HUMANAS DA AMAZÔNIA;FATEO-PVH;RO
1268;FACULDADE DE CIÊNCIAS MÉDICAS E DA SAÚDE DE JUIZ DE FORA;FCMS/JF;MG
1269;FACULDADE REINALDO RAMOS;FARR;PB
1270;FACULDADE DE TEOLOGIA UMBANDISTA;F.T.U.;SP
1271;ESCOLA SUPERIOR DOM HELDER CÂMARA;ESDHC;MG
1272;FACULDADE SÃO FRANCISCO DE ASSIS;UNIFIN;RS
1273;FACULDADE SERRA DO CARMO;FASEC;TO
1274;FACULDADE SÃO CAMILO;FASC-MG;MG
1275;FACULDADE ZUMBI DOS PALMARES;FAZP;SP
1276;FACULDADE BARÃO DE PIRATININGA;AES;SP
1277;FACULDADE DE EDUCAÇÃO E TECNOLOGIA DA REGIÃO MISSIONEIRA;FETREMIS;RS
1278;FACULDADE SATC;FASATC;SC
1279;FACULDADE CONCÓRDIA;FACC;SC
1280;FACULDADE JK - GUARÁ;ESAMC BRASÍLIA;DF
1281;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;RN
1282;FACULDADE DO ESTADO DO MARANHÃO;FACEM;MA
1283;FACULDADE VERDE NORTE;FAVENORTE;MG
1284;FACULDADE DE CIÊNCIA E TECNOLOGIA ALBERT EINSTEIN;FACTAE;BA
1285;FACULDADE BRASIL NORTE;FABRAN;AP
1286;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA;FESAR;PA
1287;INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS;ISEB;SP
1288;FACULDADE DEL REY;FDR;MG
1289;FACULDADE DE TALENTOS HUMANOS;FACTHUS;MG
1290;INSTITUTO SUPERIOR DE EDUCAÇÃO FRANCISCANO NOSSA SENHORA DE FÁTIMA;FATIMA;DF
1291;ESCOLA SUPERIOR DE ADMINISTRAÇÃO, DIREITO E ECONOMIA;ESADE;RS
1292;INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE;OCIDEMNTE;BA
1293;FACULDADE BARRETOS;FB;SP
1294;FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE;FCHBS;MT
1295;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE;FCJSA;MT
1296;FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE CAMPINAS;FAC. INPG - CAMPINAS;SP
1297;FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS;FACULDADE INPG - SJC;SP
1298;FAJOPA - FACULDADE JOÃO PAULO II;FAJOPA;SP
1299;FACULDADE SANTA RITA DE CÁSSIA;UNIFASC;GO
1300;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DE CÁSSIA;ISESC;GO
1301;FACULDADE DE CIÊNCIAS EDUCACIONAIS E SISTEMAS INTEGRADOS;FACESI;PR
1302;FACULDADE DA AMAZÔNIA;FAAM;PA
1303;FACULDADE DELTA;FACDELTA;BA
1304;CHRISTUS FACULDADE DO PIAUÍ;CHRISFAPI;PI
1305;FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS;FAETEL;SP
1306;FACULDADE POTIGUAR DA PARAÍBA;FPB;PB
1307;FACULDADE DE SAÚDE E DESENVOLVIMENTO HUMANO SANTO AGOSTINHO;FS;MG
1308;FACULDADE DE ODONTOLOGIA DO RECIFE;FOR;PE
1309;FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD;FPD;MG
1310;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;UNOCHAPECÓ;SC
1311;FACULDADE DE TECNOLOGIA SENAI RIO DO SUL;SENAI RIO DO SUL;SC
1312;FACULDADE DE TECNOLOGIA SENAI BRUSQUE;SENAI/SC BRUSQUE;SC
1313;INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES;ISEAR;GO
1314;INSTITUTO SUPERIOR DE EDUCAÇÃO ANGLO-AMERICANO DE FOZ DO IGUAÇU;ISEAAFI;PR
1315;FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS;SENAI -SC - CTAI;SC
1316;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS;IFAL;AL
1317;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA;IF-SC;SC
1318;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO;IFRJ;RJ
1319;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO;IFMT;MT
1320;FACULDADES INTEGRADAS ASSOCIAÇÃO DE ENSINO DE SANTA CATARINA;FASSESC;SC
1321;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;AM
1322;FACULDADE DE TECNOLOGIA DO COMÉRCIO;FATEC-COMERCIO;MG
1323;INSTITUTO SUPERIOR DE EDUCAÇÃO EQUIPE;ISEE;RS
1324;FACULDADE DE ADMINISTRAÇÃO DA FESPSP;FADFESPSP;SP
1325;INSTITUTO SUPERIOR DE EDUCAÇÃO UNIÃO DAS AMÉRICAS;UNIAMÉRICA;PR
1326;CENTRO DE ENSINO SUPERIOR ARCANJO MIKAEL DE ARAPIRACA;CESAMA;AL
1327;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;IFS;SE
1328;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA;IFRR;RR
1329;FACULDADE DE SÃO ROQUE;FAEV;SP
1330;INSTITUTO SUPERIOR DE EDUCAÇÃO CORAÇÃO DE JESUS;ISECJ;MG
1331;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFNMG;MG
1332;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;MG
1333;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA;ISEG;SP
1334;FACULDADES INTEGRADAS DOS CAMPOS GERAIS;CESCAGE;PR
1335;FACULDADE DE MINAS BH;FAMINAS-BH;MG
1336;INSTITUTO SUPERIOR DE EDUCAÇÃO ALBERT EINSTEIN;ISALBE;DF
1337;FACULDADE DE QUATRO MARCOS;FQM;MT
1338;FACULDADE ENTRE RIOS DO PIAUÍ;FAERPI;PI
1339;FACULDADE DE CIÊNCIAS DA BAHIA - FACIBA;FACIBA;BA
1340;ESCOLA SUPERIOR DE CIÊNCIAS DA SAÚDE;ESCS;DF
1341;FACULDADE LUIZ EDUARDO MAGALHÃES;FILEM;BA
1342;FACULDADE IGUAÇU;FI;PR
1343;FACULDADE QUIRINÓPOLIS;FAQUI;GO
1344;FACULDADE MADRE THAIS;FMT;BA
1345;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS;IFSEMG;MG
1346;FACULDADE DE TECNOLOGIA SENAC FLORIANÓPOLIS;SENAC FLORIANÓPOLIS;SC
1347;INSTITUTO SUPERIOR DE EDUCAÇÃO DE JUNQUEIRÓPOLIS;ISEJ;SP
1348;FACULDADES INTEGRADAS MATO-GROSSENSES DE CIÊNCIAS SOCIAIS E HUMANAS;ICE;MT
1349;FACULDADE DE TECNOLOGIA IPUC;FATIPUC;RS
1350;FACULDADE INED DE RIO CLARO;CBTA;SP
1351;FACULDADE DE TECNOLOGIA TERMOMECÂNICA;FTT;SP
1352;FACULDADE DE TECNOLOGIA INTERNACIONAL;FATEC INTERNACIONAL;PR
1353;FACULDADE DE TECNOLOGIA SÃO FRANCISCO;FATESF;ES
1354;FACULDADE DE ENSINO SUPERIOR DE CATALÃO;FACULDADE CESUC;GO
1355;INSTITUTO DE EDUCAÇÃO E ENSINO SUPERIOR DE CAMPINAS;IESCAMP;SP
1356;FACULDADE DE TECNOLOGIA TECBRASIL;Ftec Caxias do Sul;RS
1357;UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL;UERGS;RS
1358;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;PI
1359;FACULDADE DE GETÚLIO VARGAS;FACULDADE IDEAU;RS
1360;INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO;IFESP;RN
1361;FACULDADE SÃO FRANCISCO DE JUAZEIRO;FASJ;BA
1362;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;MG
